ocorrencia,problema,prob_id
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.505.439</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Movimentação Interna                  Matrícula / Nome: 3.165.991-","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.165.991-8","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.598.779</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.556.101</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.556.101</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.095.528</","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.606.065-8","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.875.092-7","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.232.999-9","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.232.999-9","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Estou sem acesso às tarefas do SGP.Favor conceder-me acesso às tarefas do SGP com mesmo perfil da Josiany Braz Moreira","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Reativação de Acessos                  Nome: ANDRE GRANGEIRO BOTELHO</S","Acessos Diversos",70
"Reativação de Acessos                  Nome: CIL FARNEY MACHADO DE OLIV","Acessos Diversos",70
"Reativação de Acessos                  Nome: CIL FARNEY MACHADO DE OLIV","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.095.528-6","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.493.370</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.835.993-3","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.111.11111","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.983.496</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.712.394-0","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome: 8.614.499-5</SP","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.837.360-0","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Alteração de Acessos                  Nome: 8.261.998-0&nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: CIL FARNEY MACHADO DE OLIV","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.000.00000","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.000.00000","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.690.220</","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 7.002.278</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.068.115-1","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.068.115-1","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Alteração de Acessos                  Nome: 2.350.718-7&nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.721.208</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: DEIVID BIAGE","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.794.351-3","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: DENICE MARIA TEIXEIRA CAVA","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.261.998-0","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"Reativação de Acessos                  Nome: ALENOR ALVES DA SILVA JUNI","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.573.578-6","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: DEIVIDSolici","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 0.000.000-0","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 0.000.000-0","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Reativação de Acessos                  Nome: PAULA MARCELLE ROQUE DE OL","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.000.000-0","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.050.950</","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"CHAMADO É DE CONCESSÃO DE ACESSO AO SGP. OPÇÃO CORRETA NO SUPORTE ESTÁ COM BOTÃO OK DESABILITADO. VIDE ANEXOSolicito co","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Prezados,Solicito verificar o perfil da Cláudia, Gerente da Gepro, para que ela possa desaprovar/cancelar deferimento de projetos no Sapiens.Att,Renata","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.573.578-6","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Favor revalidar acesso do jovem aprendiz Jhonatha dos Santos Oliveira, lotado na Gepin. Perfil igual ao de Milena Rodrigues Soares. Obrigada.","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.794.351</","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.726.065-5","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.065.351-4","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.028.799-9","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Solicito inclusão do perfil de gerente de divisão (deferir e formalizar) no SGP ambiente homologação de forma a dar continuidade ao treinamento para a APEL","Acessos Diversos",70
"Alteração de Acessos                  Nome: 8.261.998-0&nbs","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Alteração de Acessos                  Nome: 8.712.852-7&nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"teste de problema","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Solicitação de acesso para alterar prazo de execução de projetos no sistema Sapiens.","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Prezados, pedimos liberar acesso ao link do banner ""solicitação de campanhas"" no portal da Gecen na intranet BB: http://gecen.bb.com.br/ e http://gecen.intranet.bb.com.br/solicitacao-campanhas.A solicitaç","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.151.970-2","Acessos Diversos",70
"
            URL desejada: http://digov.intranet.bb.com.br:8080/governo/mercado_pisetpub.bb
            Justificativa: Benchmarking sobre inovação
         ","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.336.899-4","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.573.578-6","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.999.448</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.837.360</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.837.360</","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 3.165.991</","Acessos Diversos",70
"Prezados Colegas
Bom dia,
Solicitamos a gentileza fornecer acessos à nova estagiária da Gepro, Pâmela Silvino Paz, RG 3.019.993 SSP DF e CPF 030.126.441-48, conforme perfil de Assessor Gepro.
Informamos que não foi utilizada a o","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.799.911</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"Por gentileza mudem meu perfil para que fique igual ao perfil do pedro lovo a matricula dele é f8261998-0","Acessos Diversos",70
"Reativação de Acessos                  Nome: MARIA HELENA LANGONI STEIN","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 5.098.180</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 9.213.488</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.240.251</","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 6.848.993</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.028.575</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"ACESSO BLOQUEADOPor medida de segurança, seu acesso foi bloqueado decorrente de várias tentativas de conexão com a senha incorreta.Contate o administrador do sistema.Solicito desbloquear ","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.261.998-0","Acessos Diversos",70
